SOORTSCODE;ABUNDANTIE;WAARNEMER1;WAARNEMER2;WAARNEMER3;Datum;MAAND;JAAR;SCHAAL;OPMERKING;X_PROJ;Y_PROJ;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22733,15;198876,02;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22729,98;198874,74;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22729,73;198875,17;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22721,27;198866,64;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22719,55;198871,55;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22716,59;198874,65;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22667,43;198887,39;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22652,98;198900,77;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22676,28;198908,27;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22674,96;198904,65;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22689,39;198917,26;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22711,69;198937,31;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22715,22;198937,25;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22727,62;198925,02;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22733,37;198935,21;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22724,49;198944,23;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22733,94;198943,41;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22728,53;198914,66;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22692,15;198893,35;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22677,33;198893,65;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22678,68;198902,46;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22681,93;198907,35;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22707,27;198925,56;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22709,73;198932,84;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22719,81;198924,01;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22713,80;198909,67;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22706,46;198902,55;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22690,46;198897,16;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22688,80;198898,54;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22683,78;198896,41;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22679,29;198900,82;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22693,91;198909,05;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22698,74;198910,81;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22705,02;198906,02;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22699,12;198899,75;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22591,49;198869,27;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22586,72;198870,57;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22585,67;198879,76;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22573,77;198910,23;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22570,46;198910,94;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22578,55;198924,61;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22572,57;198916,05;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22580,02;198916,65;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22611,14;198906,69;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22624,19;198912,68;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22626,48;198914,47;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22628,34;198917,49;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22632,73;198914,55;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22634,02;198921,10;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22636,06;198924,32;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22637,79;198920,68;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22645,60;198917,18;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22597,55;198868,44;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22588,29;198892,97;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22592,64;198912,89;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22612,96;198904,16;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22618,33;198903,82;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22617,50;198906,12;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22621,46;198905,04;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22626,21;198908,91;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22629,33;198912,73;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22636,49;198912,86;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22632,24;198903,43;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22631,40;198903,41;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22628,82;198897,59;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22599,83;198877,44;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22595,39;198879,74;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22596,41;198885,08;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22592,12;198888,41;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22610,39;198903,75;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22627,24;198906,36;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22630,80;198908,82;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22623,06;198898,53;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22621,49;198891,29;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22619,01;198887,83;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22616,74;198883,68;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22600,91;198879,53;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22599,10;198881,87;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22601,31;198890,01;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22608,64;198899,87;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22614,88;198897,07;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22621,59;198900,98;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22615,56;198892,23;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22610,89;198887,66;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22610,00;198881,64;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22605,04;198880,90;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22601,43;198883,98;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22603,95;198889,73;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22605,30;198892,11;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22610,27;198892,55;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22612,35;198895,11;;;;;;;;;;;;;
hermimon;c;gompw;;;1/07/2016;7;2016;Foretrex201;;22604,62;198883,64;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22526,08;198918,57;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22497,95;198902,96;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22468,51;198914,47;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22462,94;198923,42;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22499,14;198963,44;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22502,33;198965,08;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22542,43;198935,09;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22547,21;198906,61;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22523,27;198923,75;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22540,72;198934,42;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22536,17;198922,57;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22540,36;198920,91;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22535,71;198926,18;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,33;198806,12;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,41;198811,60;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22511,66;198813,25;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22510,60;198821,49;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22507,54;198824,89;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22500,14;198841,20;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22498,09;198846,40;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22504,80;198898,67;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22515,39;198905,08;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22537,57;198900,12;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,28;198885,60;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22551,21;198865,80;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22555,20;198858,09;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22563,82;198843,80;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22566,17;198840,20;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22562,72;198832,17;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22557,15;198828,05;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22554,41;198826,12;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22546,52;198815,11;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22544,81;198808,84;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,53;198803,71;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22536,99;198806,48;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22534,44;198802,58;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,27;198799,84;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,83;198794,59;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22522,22;198794,30;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22518,92;198801,49;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22518,01;198809,59;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22517,23;198815,08;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22515,63;198819,41;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22514,13;198825,94;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,92;198831,69;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,23;198836,05;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22510,46;198844,67;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22506,52;198843,86;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22502,88;198847,78;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22499,11;198853,83;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22498,87;198858,32;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22496,32;198865,35;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22496,49;198867,32;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22496,98;198889,19;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22501,20;198891,73;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22533,21;198894,35;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22532,98;198890,93;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22534,28;198888,71;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22538,96;198883,94;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22543,58;198877,87;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22544,08;198873,53;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22546,31;198868,46;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22548,05;198855,55;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22553,84;198858,20;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22555,12;198849,25;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22555,92;198847,67;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22557,06;198845,56;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22551,98;198841,30;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22547,04;198834,09;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,57;198826,93;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,37;198825,95;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22539,41;198817,75;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22541,34;198815,75;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,17;198812,97;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22535,60;198810,75;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,56;198805,86;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22523,97;198801,52;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22522,85;198795,77;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;op 7m;22522,91;198815,60;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22520,21;198815,45;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22518,90;198821,61;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22516,15;198825,47;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22516,44;198833,39;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22514,57;198840,36;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22513,16;198845,45;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22510,95;198848,09;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22505,73;198856,71;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22503,28;198855,70;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22502,27;198863,26;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22502,86;198870,83;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22501,58;198879,12;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22498,91;198884,03;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22533,43;198883,15;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,34;198877,93;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,15;198865,82;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22542,36;198863,16;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22546,02;198858,46;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22548,16;198854,17;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22550,50;198850,61;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22553,08;198845,36;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22541,72;198835,67;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22535,61;198829,06;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22533,40;198826,03;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22528,04;198814,69;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22536,79;198813,53;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22529,45;198814,51;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22527,08;198818,41;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22524,52;198821,92;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22523,86;198828,70;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22520,34;198834,39;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22519,06;198836,12;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,17;198833,67;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,89;198853,86;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22510,09;198861,50;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22507,60;198861,91;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22506,97;198868,56;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22504,32;198881,52;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22505,31;198884,85;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22527,74;198890,21;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22529,35;198883,56;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22532,65;198867,84;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22534,95;198849,90;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22537,95;198842,20;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22539,16;198837,64;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22527,85;198832,13;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,61;198826,47;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,19;198823,08;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22528,43;198829,92;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22524,54;198836,79;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22522,87;198840,45;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22518,55;198848,79;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22515,66;198853,39;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22513,95;198861,17;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22511,32;198863,97;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22509,51;198872,03;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22508,09;198876,31;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22512,57;198884,17;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;10/08/2016;8;2016;Foretrex201;zeeruspanne;23429,85;198893,36;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22621,44;198729,07;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22626,57;198773,29;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22616,05;198771,88;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22591,97;198760,99;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22613,76;198742,96;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22810,82;198973,89;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22808,41;198965,14;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;30/08/2016;8;2016;Foretrex201;;22818,97;198958,78;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22875,42;198745,85;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22871,85;198743,18;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22829,91;198769,20;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22778,31;198776,05;;;;;;;;;;;;;
hermimon;d;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22881,56;198704,05;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;30/08/2016;8;2016;Foretrex201;klein frankrijk;22860,69;198747,32;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;5/08/2016;8;2016;Foretrex201;;23111,78;199298,66;;;;;;;;;;;;;
hermimon;b;eenad;neuct;;22/08/2016;8;2016;Foretrex201;;22902,43;199064,66;;;;;;;;;;;;;
