id;naam_nl;naam_lat;speciesid;datum;invoerdatum;aantal;gedrag;kleed;geslacht;wnr_id;wnr;x;y;utm1;ifbl_tag;ifbl_uur;gebied;gemeente;deelgemeente;provincie;typewaarneming;status;embargo_datum;toestemming_wnr;Floron-code;precisie;soortgroep;familie;aanleverdatum;;Meetnet/Nieuw;Protocol
122613503;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;33;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150710,1627;219974,4391;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613527;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;47;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150695,754;219979,1026;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613969;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;34;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150574,1238;220016,0382;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613499;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;159;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150736,7342;219968,4711;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;E;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122773803;Krabbenscheer;Stratiotes aloides;2764;23/08/2016;23/08/2016;10;ter plaatse;onbekend;onbekend;59530;NSG Beneden-Dijle;151876,1165;194206,497;ES9757;d4-16-34;d4-16;Willebroek - Blaasveldbroek;Willebroek;Blaasveld;Antwerpen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;C;25;Planten;Hydrocharitaceae;15/11/2016;;M;
123357165;Krabbenscheer;Stratiotes aloides;2764;5/09/2016;7/09/2016;0;ter plaatse;onbekend;onbekend;59530;NSG Beneden-Dijle;151518,8821;194099,0259;ES9757;d4-26-12;d4-26;Willebroek - Blaasveldbroek;Willebroek;Blaasveld;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;0;10;Planten;Hydrocharitaceae;15/11/2016;;M;
121866898;Moerassmele;Deschampsia setacea;2472;23/07/2016;28/07/2016;42;ter plaatse;onbekend;onbekend;45635;Marc Smets;189325,823;228308,3566;FS3492;b5-37-24;b5-37;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Poaceae;15/11/2016;;M;
121866886;Moerassmele;Deschampsia setacea;2472;23/07/2016;28/07/2016;17;ter plaatse;onbekend;onbekend;45635;Marc Smets;189327,4877;228286,0088;FS3492;b5-37-24;b5-37;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Poaceae;15/11/2016;;M;
121866860;Moerassmele;Deschampsia setacea;2472;23/07/2016;28/07/2016;430;ter plaatse;onbekend;onbekend;45635;Marc Smets;189333,7837;228244,3169;FS3492;b5-37-24;b5-37;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;E;100;Planten;Poaceae;15/11/2016;;M;
121243190;Plat fonteinkruid;Potamogeton compressus;2690;10/07/2016;11/07/2016;1;ter plaatse;onbekend;onbekend;40533;Joost Reyniers;144231,7626;200716,8323;ES9063;c4-54-23;c4-54;Hingene - Nattenhaasdonk;Bornem;Hingene;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;E;10;Planten;Potamogetonaceae;15/11/2016;;M;
125881598;Polei;Mentha pulegium;2624;17/08/2016;26/10/2016;2;ter plaatse;onbekend;onbekend;131181;Bert Berten;250111,5715;197050,8034;FS9662;d7-17-13;d7-17;Maaseik - Heppeneert Uiterwaarden;Maaseik;Maaseik;Limburg;losse waarneming;Goedgekeurd op basis van expertoordeel;1/01/1980;3;B;10;Planten;Lamiaceae;15/11/2016;;M;
125894811;Polei;Mentha pulegium;2624;18/09/2016;27/10/2016;10;ter plaatse;onbekend;onbekend;131181;Bert Berten;244900,5058;179932,0412;FS9144;d7-55-41;d7-55;  ;Maasmechelen;Uikhoven;Limburg;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Lamiaceae;15/11/2016;;M;
123880650;Polei;Mentha pulegium;2624;20/09/2016;21/09/2016;500;ter plaatse;onbekend;onbekend;54501;Remar Erens;244363,8224;179136,5772;FS9044;d7-55-43;d7-55;Herbricht;Lanaken;Neerharen;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;E;25;Planten;Lamiaceae;15/11/2016;;M;
117852395;Purperorchis;Orchis purpurea;2654;1/05/2016;2/05/2016;1;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213400,0148;161470,852;FS5925;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
117852394;Purperorchis;Orchis purpurea;2654;1/05/2016;2/05/2016;1;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213403,2603;161460,0344;FS6025;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
117852391;Purperorchis;Orchis purpurea;2654;1/05/2016;2/05/2016;1;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213409,9464;161459,3274;FS6025;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
117852393;Purperorchis;Orchis purpurea;2654;1/05/2016;2/05/2016;1;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213397,1242;161458,5626;FS5925;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
119947718;Purperorchis;Orchis purpurea;2654;13/06/2016;13/06/2016;1;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213410,9313;161473,198;FS6025;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
119947716;Purperorchis;Orchis purpurea;2654;13/06/2016;13/06/2016;2;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213404,5218;161462,7626;FS6025;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Onbehandeld;1/01/2007;3;B;25;Planten;Orchidaceae;15/11/2016;;M;
119947715;Purperorchis;Orchis purpurea;2654;13/06/2016;13/06/2016;2;ter plaatse;onbekend;onbekend;112636;Haspengouwse Plantenwerkgroep;213405,4508;161456,3851;FS6025;e6-55-22;e6-55;Gelinden;Sint-Truiden;Gelinden;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;B;25;Planten;Orchidaceae;15/11/2016;;M;
125880290;Purperorchis;Orchis purpurea;2654;14/06/2016;26/10/2016;4;ter plaatse;onbekend;onbekend;131181;Bert Berten;233058,2213;167017,3306;FS7931;e7-32-44;e7-32;Herderen - Bos van Genoelselderen (Grootbos);Riemst;Genoelselderen;Limburg;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Orchidaceae;15/11/2016;;M;
119338677;Purperorchis;Orchis purpurea;2654;24/05/2016;29/05/2016;22;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253920,1177;160465,3459;GS0025;e7-57-24;e7-57;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;24/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
118855116;Purperorchis;Orchis purpurea;2654;16/05/2016;18/05/2016;100;ter plaatse;onbekend;onbekend;40287;Kristijn Swinnen;253945,8499;160395,4639;GS0025;e7-57-24;e7-57;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;18/06/2018;3;E;25;Planten;Orchidaceae;15/11/2016;;M;
120045808;Purperorchis;Orchis purpurea;2654;31/05/2016;16/06/2016;1;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;257078,6979;161107,532;GS0326;e7-58-24;e7-58;  ;Voeren;Teuven;Limburg;ObsMapp;Onbehandeld;31/05/2017;3;B;25;Planten;Orchidaceae;15/11/2016;;M;
119338650;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;1;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;254771,1703;159202,9994;GS0124;e7-58-31;e7-58;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;25/05/2017;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
119338652;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;10;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;254902,8862;159383,6512;GS0124;e7-58-31;e7-58;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;25/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
119922757;Purperorchis;Orchis purpurea;2654;11/06/2016;12/06/2016;101;ter plaatse;onbekend;onbekend;47874;Rijmenans G;254450,8536;159800,4529;GS0124;e7-58-31;e7-58;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;E;25;Planten;Orchidaceae;15/11/2016;;M;
119338657;Purperorchis;Orchis purpurea;2654;24/05/2016;29/05/2016;562;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;254406,0923;159806,7112;GS0124;e7-58-31;e7-58;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;24/05/2017;3;F;25;Planten;Orchidaceae;15/11/2016;;M;
119338641;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;7;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;255200,484;158798,0878;GS0123;e7-58-34;e7-58;  ;Voeren;Sint-Martens-Voeren;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;25/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
119338639;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;2;ter plaatse;vegetatief;onbekend;113294;Jacques Kleynen;253455,6581;158163,84;GS0023;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;B;25;Planten;Orchidaceae;15/11/2016;;M;
119338623;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;12;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253400,6852;158080,6087;GS0023;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
119338620;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;2;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253410,7202;157941,9186;GS0023;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;B;25;Planten;Orchidaceae;15/11/2016;;M;
119338637;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;6;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253406,804;158122,4515;GS0023;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
119338617;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;20;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253722,7574;157674,7603;GS0022;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;C;25;Planten;Orchidaceae;15/11/2016;;M;
119338628;Purperorchis;Orchis purpurea;2654;25/05/2016;29/05/2016;13;ter plaatse;bloeiend;onbekend;113294;Jacques Kleynen;253380,0632;158129,5265;GS0023;f7-17-22;f7-17;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;25/05/2017;3;D;25;Planten;Orchidaceae;15/11/2016;;M;
119478765;Purperorchis;Orchis purpurea;2654;2/06/2016;2/06/2016;0;ter plaatse;onbekend;onbekend;16001;Jean Claessens;254032,2359;157514,3779;GS0022;f7-18-11;f7-18;  ;Voeren;Sint-Pieters-Voeren;Limburg;ObsMapp;Onbehandeld;2/06/2017;3;0;25;Planten;Orchidaceae;15/11/2016;;M;
119143327;Ronde zegge;Carex diandra;2397;25/05/2016;25/05/2016;12;ter plaatse;bloeiend;onbekend;17403;Stijn Leestmans;187194,4249;231507,4073;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Cyperaceae;15/11/2016;;M;
119648795;Ronde zegge;Carex diandra;2397;6/06/2016;6/06/2016;7;ter plaatse;onbekend;onbekend;17403;Stijn Leestmans;187167,2876;231500,1299;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Cyperaceae;15/11/2016;;M;
119648798;Ronde zegge;Carex diandra;2397;6/06/2016;6/06/2016;11;ter plaatse;onbekend;onbekend;17403;Stijn Leestmans;187208,4358;231480,4363;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Cyperaceae;15/11/2016;;M;
119648796;Ronde zegge;Carex diandra;2397;6/06/2016;6/06/2016;7;ter plaatse;onbekend;onbekend;17403;Stijn Leestmans;187181,4489;231494,3947;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Cyperaceae;15/11/2016;;M;
119648797;Ronde zegge;Carex diandra;2397;6/06/2016;6/06/2016;16;ter plaatse;onbekend;onbekend;17403;Stijn Leestmans;187220,4482;231474,9595;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Cyperaceae;15/11/2016;;M;
119648799;Ronde zegge;Carex diandra;2397;6/06/2016;6/06/2016;8;ter plaatse;onbekend;onbekend;17403;Stijn Leestmans;187194,0901;231481,0924;FS3295;b5-27-32;b5-27;Merksplas - Merkske - Moer;Merksplas;Merksplas;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;10;Planten;Cyperaceae;15/11/2016;;M;
126754721;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206551,8008;204244,5391;FS5268;c6-44-13;c6-44;Balen - Scheps;Balen;Olmen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
126754574;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206706,0772;204693,0137;FS5268;c6-44-13;c6-44;Balen - Scheps;Balen;Balen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
126754605;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206593,4643;204830,556;FS5269;c6-44-13;c6-44;Balen - Scheps;Balen;Balen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
126754636;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206716,4937;204701,6131;FS5268;c6-44-13;c6-44;Balen - Scheps;Balen;Balen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
126754519;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206673,2109;204677,6783;FS5268;c6-44-13;c6-44;Balen - Scheps;Balen;Balen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
126754548;Ronde zegge;Carex diandra;2397;1/07/2016;21/11/2016;0;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;206691,4124;204660,9046;FS5268;c6-44-13;c6-44;Balen - Scheps;Balen;Balen;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Cyperaceae;16/12/2016;;M;
